DB_INSTANCE_NAME;OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
exaprod;SIPAJ;EMPRESA_ZPE;Tabela de Cadastro de ZPEs;0;N;2;DAT_VIGENCIA_INI;DATE;7;Y;;0;0;0;NO;Data de inicio da vigencia; (: )
exaprod;SIPAJ;EMPRESA_ZPE;Tabela de Cadastro de ZPEs;0;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;0;0;0;NO;Identificador unico de processo ou documento.;FK_DOC_R_EMP_ZPE (FOREIGN KEY: ENABLED)- PK_EMPRESA_ZPE (PRIMARY KEY: ENABLED)- SYS_C001498755 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;8;DAT_CADASTRO;DATE;7;N;;8;156;0;NO;Data do cadastro;SYS_C001527153 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;6;DAT_FIM;DATE;7;Y;;5;11;409;NO;DATA FIM DA EXCECAO; (: )
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;5;DAT_INICIO;DATE;7;N;;8;16;0;NO;DATA INICIAL DA EXCECAO;SYS_C001527151 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;4;DSC_JUSTIFICATIVA;VARCHAR2;255;N;;44;20;0;NO;JUSTIFICATIVA DA EXCECAO;SYS_C001527150 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;1;SEQ_EXCECAO;NUMBER;22;N;0;4;789;0;NO;chave da tabela;PK_EXCECAO_MONITORAMENTO (PRIMARY KEY: ENABLED)- SYS_C001527147 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;9;SEQ_TERMO_TIPO;NUMBER;22;Y;0;3;62;15;NO;Tipo de termo para incluir na exceção, se null então todos os tipos serão validos; (: )
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;2;SEQ_USUARIO;NUMBER;22;N;0;6;6;0;NO;Sequencial do usuario;FK_USU_R_EXCE_MONIT (FOREIGN KEY: ENABLED)- SYS_C001527148 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;3;TIP_EXCECAO;NUMBER;22;N;0;3;2;0;NO;TIPO EXCECAO 1-REGRA, 2-NUMERO TERMO;SYS_C001527149 (C: ENABLED)
exaprod;SIPAJ;EXCECAO_MONITORAMENTO;Excecao do monitoramento;789;N;7;TXT_VALOR;VARCHAR2;50;N;;9;23;0;NO;VALOR DO TIPO EXCECAO;SYS_C001527152 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;8;DAT_HORA_MOVIMENTO;TIMESTAMP(6);11;N;6;0;0;0;NO;Data e hora em que ocorreu a movimentação.;SYS_C001565732 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;9;DSC_OBSERVACAO;VARCHAR2;255;Y;;0;0;0;NO;Observações textuais sobre a movimentação.; (: )
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;1;SEQ_EXTRATO;NUMBER;22;N;0;0;0;0;NO;Chave primária artificial (Sequence).;PK_EXTRATO_INFORMACAO_FISCAL (PRIMARY KEY: ENABLED)- SYS_C001565726 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;3;SEQ_NOTA_FISCAL;NUMBER;22;Y;0;0;0;0;NO;Identificador da nota fiscal, se aplicável.; (: )
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;2;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;0;0;0;NO;Identificador do processo de documento relacionado.;SYS_C001565727 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;4;TIP_OPERACAO;VARCHAR2;50;N;;0;0;0;NO;Tipo da operação realizada.;SYS_C001565728 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;5;VLR_ANTERIOR;NUMBER;22;N;4;0;0;0;NO;Valor do saldo antes da movimentação.;SYS_C001565729 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;6;VLR_MOVIMENTO;NUMBER;22;N;4;0;0;0;NO;Valor da movimentação atual.;SYS_C001565730 (C: ENABLED)
exaprod;SIPAJ;EXTRATO_INFORMACAO_FISCAL;Armazena o detalhamento da movimentação financeira/fiscal para extrato.;0;N;7;VLR_RESULTANTE;NUMBER;22;N;4;0;0;0;NO;Valor do saldo após a movimentação.;SYS_C001565731 (C: ENABLED)
